DATE,actual,predictions,diff
2019-10-20,87.0,89.38850252073414,2.3885025207341357
2019-05-30,113.0,104.9027045310754,8.0972954689246
2019-07-09,96.0,92.48106454260453,3.5189354573954716
2022-11-14,84.0,91.3288578595774,7.328857859577397
2018-05-03,94.0,92.78992094151715,1.2100790584828474
2021-10-20,88.0,91.97085853637516,3.970858536375161
2018-01-13,76.0,89.43090129178803,13.430901291788032
2019-12-08,74.0,84.53718510961026,10.537185109610263
2020-05-10,101.0,97.98969001990409,3.0103099800959114
2020-02-19,80.0,82.58542683621123,2.5854268362112265
2020-07-03,76.0,89.9555615090324,13.955561509032407
2022-11-08,89.0,88.99451649246893,0.005483507531067744
2019-06-13,86.0,88.35744417934704,2.3574441793470413
2019-06-04,97.0,95.35258148883507,1.647418511164929
2022-08-28,90.0,92.19590987819137,2.1959098781913724
2019-03-12,76.0,79.6102937984212,3.6102937984211962
2021-04-14,96.0,95.51668577352025,0.48331422647974875
2020-08-31,99.0,93.12222667769451,5.877773322305487
2021-09-23,92.0,91.91650920744488,0.08349079255512493
2019-09-30,75.0,81.48649461829619,6.486494618296192
2021-11-30,81.0,82.38857670162534,1.3885767016253396
2018-02-02,76.0,79.89757642496406,3.8975764249640577
2019-05-06,112.0,95.70401176554269,16.29598823445731
2020-01-25,89.0,87.72686499508676,1.273135004913243
2018-04-20,110.0,89.70636260224393,20.293637397756072
2021-08-12,81.0,88.28131636445882,7.281316364458817
2021-02-13,76.0,80.43761058920535,4.437610589205349
2022-01-07,94.0,87.58503989726339,6.4149601027366145
2021-01-23,91.0,88.82558885673308,2.174411143266923
2020-06-06,86.0,89.0989739843566,3.098973984356604
2022-10-02,73.0,79.30102401818145,6.301024018181451
2022-04-18,89.0,103.14046634533506,14.140466345335057
2019-06-12,78.0,79.4937651040361,1.4937651040361004
2018-06-06,99.0,100.93628379998913,1.936283799989127
2022-01-09,94.0,92.00012397045434,1.9998760295456606
2018-04-09,94.0,94.04677884415271,0.04677884415271194
2021-04-29,110.0,103.86748716873936,6.132512831260641
2019-09-08,96.0,94.8293514861777,1.1706485138223002
2018-08-16,84.0,86.88994289825007,2.8899428982500694
2019-08-27,91.0,92.01558465698382,1.015584656983819
2021-04-10,86.0,92.39289040701514,6.392890407015145
2019-04-06,85.0,106.34894183989546,21.34894183989546
2022-09-30,92.0,93.03193272071113,1.0319327207111257
2020-02-14,86.0,86.46681616380856,0.4668161638085593
2019-12-09,84.0,88.05380755512363,4.053807555123626
2018-02-06,100.0,96.96439898165508,3.03560101834492
2021-01-11,84.0,87.14105434864082,3.1410543486408216
2019-02-12,95.0,93.28678132504089,1.7132186749591085
2018-03-26,90.0,79.13187975100985,10.868120248990152
2020-10-12,80.0,89.69105012385664,9.691050123856641
2018-07-27,91.0,83.5410125024574,7.458987497542594
2020-01-18,85.0,81.28609928920034,3.7139007107996633
2019-03-16,79.0,81.64390239385646,2.6439023938564645
2021-01-09,103.0,99.14526507423524,3.8547349257647596
2022-11-14,87.0,85.45870482214788,1.5412951778521204
2022-09-03,90.0,89.76909921842002,0.23090078157997596
2019-03-20,96.0,92.9420114830237,3.0579885169762946
2018-02-03,89.0,88.05185098216685,0.9481490178331455
2020-07-08,94.0,93.79564128095808,0.20435871904192027
2021-04-09,89.0,91.17920834658597,2.179208346585966
2022-11-02,88.0,90.80193029870979,2.8019302987097916
2022-01-07,99.0,92.05591655378397,6.944083446216027
2018-08-22,89.0,88.32320226479288,0.6767977352071171
2018-06-12,84.0,85.66274783303804,1.6627478330380399
2022-02-21,90.0,85.59182475058624,4.408175249413759
2019-05-24,88.0,90.11127497313332,2.1112749731333196
2018-06-23,112.0,104.00317967451795,7.996820325482048
2020-12-09,90.0,96.71572629249826,6.71572629249826
2020-01-16,51.0,86.11139138390202,35.11139138390202
2021-08-05,103.0,98.38936824884033,4.610631751159673
2021-01-11,90.0,84.15959000874815,5.840409991251846
2020-07-18,91.0,94.53300870596617,3.533008705966168
2022-02-19,83.0,85.13558102882787,2.135581028827872
2018-12-14,86.0,86.88575630130869,0.8857563013086889
2019-07-22,101.0,97.31726060750943,3.682739392490575
2018-08-11,83.0,89.93026921746316,6.930269217463163
2021-06-15,91.0,88.23573254996376,2.764267450036243
2020-07-02,88.0,79.21434368804103,8.785656311958974
2020-12-23,85.0,90.17235946603721,5.172359466037207
2021-04-10,85.0,79.9821127382521,5.017887261747902
2021-04-15,104.0,99.07727534713227,4.922724652867728
2018-12-12,73.0,79.4570569579686,6.457056957968604
2019-09-22,82.0,87.11157561239247,5.111575612392471
2021-02-13,84.0,84.15576980928559,0.15576980928558726
2019-11-26,85.0,83.7780700125436,1.2219299874564058
2022-03-09,87.0,94.36088699018858,7.360886990188575
2022-08-21,80.0,88.4079918328429,8.407991832842896
2020-02-05,106.0,102.79232469865207,3.2076753013479333
2018-03-28,87.0,87.81107905029036,0.8110790502903598
2021-04-05,97.0,95.17114656174333,1.8288534382566723
2022-05-13,76.0,83.14812919226262,7.148129192262616
2021-02-06,98.0,91.257834830512,6.742165169488004
2018-10-27,90.0,89.192485947453,0.8075140525470061
2019-12-21,65.0,72.35703939620137,7.3570393962013725
2020-06-25,94.0,92.2307744382907,1.7692255617093053
2018-06-05,94.0,93.29666478480978,0.7033352151902221
2018-02-09,87.0,90.3036375938976,3.303637593897605
2021-11-03,92.0,90.84652282680337,1.1534771731966345
2021-07-09,82.0,85.60733105323166,3.607331053231661
2018-09-23,87.0,91.40792655507029,4.40792655507029
2021-04-27,95.0,94.01239719151887,0.9876028084811281
2021-02-15,85.0,84.54300666118681,0.4569933388131915
2022-05-22,110.0,91.14085637018114,18.85914362981886
2019-06-05,107.0,100.27506835728714,6.7249316427128605
2022-04-16,101.0,100.16427982887285,0.83572017112715
2020-12-12,91.0,89.67837595256849,1.3216240474315128
2019-02-03,82.0,81.92782499155994,0.07217500844005542
2018-01-21,78.0,87.94507311919863,9.945073119198625
2020-11-04,103.0,94.82347820859697,8.176521791403033
2020-05-12,79.0,82.11373374742035,3.113733747420355
2019-10-28,85.0,89.07095776323752,4.070957763237516
2019-09-09,91.0,90.04733903574316,0.952660964256836
2022-06-14,93.0,98.72970266799301,5.72970266799301
2021-02-05,92.0,92.7065819833415,0.7065819833414935
2022-08-26,94.0,82.60933177813911,11.390668221860892
2021-09-05,104.0,98.97486301379203,5.0251369862079684
2018-01-25,62.0,84.16932259007655,22.169322590076547
2019-09-07,106.0,93.93139771561287,12.068602284387126
2020-05-08,86.0,87.76014930176677,1.7601493017667735
2020-02-23,95.0,92.56424133204693,2.435758667953067
2022-03-15,105.0,94.90309715898262,10.096902841017382
2018-07-13,81.0,87.87782550398127,6.877825503981271
2022-12-23,66.0,92.0487025245379,26.0487025245379
2019-01-04,101.0,96.85754351220862,4.142456487791378
2022-06-29,99.0,88.98074213215855,10.019257867841446
2018-04-03,98.0,93.99637624794914,4.003623752050856
2022-05-30,110.0,89.62844047196558,20.371559528034425
2022-05-11,87.0,86.9702244963017,0.029775503698303396
2021-05-06,104.0,88.53644302457926,15.463556975420744
2019-12-15,71.0,77.20443048156447,6.204430481564472
2021-02-04,101.0,96.61163903071831,4.388360969281692
2022-06-20,85.0,89.10324359731466,4.103243597314659
2020-08-21,90.0,90.35495865095245,0.3549586509524545
2022-12-26,95.0,92.32061379792887,2.6793862020711288
2018-08-26,96.0,90.01311071114688,5.986889288853121
2022-09-01,68.0,87.57439339796177,19.57439339796177
2021-12-03,93.0,90.40129530355613,2.5987046964438747
2020-02-19,87.0,86.39889657236651,0.6011034276334897
2018-05-28,116.0,107.56963071660431,8.430369283395692
2019-04-10,86.0,85.61291731785933,0.3870826821406723
2020-10-16,92.0,90.94773950774714,1.0522604922528558
2021-07-26,107.0,87.03295889015875,19.967041109841247
2018-12-10,90.0,90.26691272914734,0.2669127291473359
2021-06-02,91.0,87.98028358930456,3.0197164106954375
2021-05-25,89.0,89.40931717701058,0.40931717701057835
2022-03-26,94.0,94.00879962062342,0.008799620623420878
2020-05-05,73.0,97.9187482246587,24.9187482246587
2022-02-22,80.0,94.15645227360392,14.156452273603918
2018-09-05,92.0,101.42623097691498,9.42623097691498
2019-11-30,59.0,83.67784342821628,24.677843428216278
2019-01-05,83.0,87.52122969746473,4.521229697464733
2020-08-25,93.0,92.61878318309861,0.38121681690138587
2022-05-14,99.0,95.4792038857842,3.5207961142157984
2018-08-11,82.0,87.6236486158983,5.623648615898304
2021-12-03,95.0,91.74425212475762,3.2557478752423776
2020-01-12,87.0,87.43706387866422,0.4370638786642189
2020-12-22,78.0,80.29215243527676,2.292152435276762
2022-04-18,104.0,92.25635760360007,11.743642396399935
2021-10-24,89.0,91.11873645676114,2.118736456761141
2019-10-04,95.0,91.24628791054779,3.7537120894522076
2018-06-20,101.0,101.54072280634959,0.5407228063495921
2022-07-26,96.0,84.34014511373672,11.659854886263275
2022-07-04,97.0,94.19604049567008,2.8039595043299244
2021-01-23,90.0,89.05413141826781,0.945868581732185
2021-01-15,90.0,85.55169136685353,4.448308633146468
2021-01-03,82.0,91.90032792619701,9.900327926197008
2019-02-28,92.0,89.0764876690628,2.9235123309372
2022-12-06,101.0,100.13013320643634,0.8698667935636593
2021-01-25,83.0,84.13677360331356,1.1367736033135571
2020-07-25,94.0,93.8695109009108,0.13048909908920336
2021-05-02,89.0,88.3666586816358,0.6333413183642023
2021-03-19,97.0,94.2224131657244,2.7775868342755956
2018-05-04,98.0,93.84352504920095,4.156474950799051
2021-09-13,90.0,91.90527728283841,1.9052772828384121
2018-06-22,85.0,86.64866101911888,1.648661019118876
2021-07-23,84.0,90.73459531807109,6.7345953180710865
2020-07-30,94.0,88.59832106691033,5.40167893308967
2022-01-22,62.0,72.50087997032246,10.500879970322458
2019-07-10,93.0,92.7358093965238,0.2641906034761945
2019-05-10,94.0,91.8144732137971,2.1855267862028995
2020-11-30,87.0,82.83196838009377,4.16803161990623
2019-08-25,92.0,94.37086139644431,2.3708613964443117
2022-10-15,87.0,87.78905194740416,0.7890519474041611
2018-06-01,85.0,85.61662101627164,0.6166210162716368
2022-10-24,94.0,89.37841540908526,4.621584590914736
2019-02-21,90.0,88.14482783711979,1.8551721628802085
2021-05-22,92.0,91.17389671019953,0.8261032898004714
2020-11-08,92.0,93.10360264891078,1.1036026489107797
2018-11-07,93.0,87.70756365030422,5.292436349695777
2020-08-15,95.0,83.57738258060195,11.422617419398051
2019-11-09,79.0,96.69839499508142,17.698394995081415
2022-01-22,71.0,78.08027728864354,7.080277288643543
2019-02-26,83.0,84.70507389752234,1.7050738975223396
2018-07-10,92.0,92.7387436096717,0.738743609671701
2020-02-28,91.0,91.27457524300918,0.27457524300918124
2019-12-11,92.0,90.76216024302805,1.237839756971951
2019-03-02,64.0,92.0487025245379,28.0487025245379
2022-05-09,97.0,88.49335102900588,8.50664897099412
2019-02-27,93.0,88.8453926789701,4.1546073210299
2018-03-30,97.0,93.85214809750971,3.147851902490288
2022-11-21,77.0,81.2171878092751,4.217187809275103
2018-09-10,96.0,92.76907797637833,3.230922023621673
2021-05-15,100.0,95.68352820509142,4.31647179490858
2022-06-04,72.0,96.70437514532328,24.704375145323283
2019-02-28,86.0,79.24286221858023,6.757137781419772
2021-03-12,86.0,87.54804580276034,1.5480458027603419
2018-03-31,97.0,91.9246441235038,5.075355876496204
2022-05-12,77.0,87.60395355479965,10.603953554799645
2020-02-27,92.0,82.2589388359572,9.741061164042804
2022-12-25,81.0,80.81960437480068,0.18039562519932417
2021-08-16,85.0,85.78807741254694,0.7880774125469401
2020-01-22,86.0,66.71364610903129,19.286353890968712
2019-02-02,73.0,77.48910802093509,4.489108020935092
2020-08-26,92.0,92.97651504152996,0.9765150415299644
2021-10-15,96.0,95.09909181492176,0.9009081850782366
2019-04-03,82.0,84.63777069843796,2.6377706984379614
2019-05-17,106.0,94.61110035096016,11.388899649039843
2021-10-09,85.0,95.3933467700429,10.393346770042896
2021-06-24,103.0,99.37617495015903,3.623825049840974
2020-09-29,95.0,94.59764707434098,0.4023529256590166
2019-04-20,92.0,93.06342942538035,1.063429425380349
2020-02-07,94.0,93.36236280618878,0.6376371938112158
2021-06-25,93.0,93.34566658866324,0.3456665886632351
2019-05-29,110.0,97.11286486486635,12.887135135133647
2020-06-04,94.0,92.34945099742505,1.650549002574948
2022-01-12,86.0,86.64245196509921,0.6424519650992124
2021-07-03,101.0,97.1257374144478,3.874262585552202
2021-09-10,93.0,90.71665352967834,2.2833464703216606
2021-12-01,89.0,88.41229315250116,0.5877068474988363
2018-10-21,95.0,93.79310690611872,1.206893093881277
2018-04-18,97.0,96.20830662254323,0.7916933774567667
2020-12-14,72.0,86.98578456429742,14.985784564297418
2022-01-06,109.0,93.68461313766315,15.315386862336851
2020-05-16,99.0,94.1141561146948,4.885843885305206
2022-11-20,83.0,83.77018198182353,0.7701819818235265
2019-02-09,98.0,95.27014327056175,2.7298567294382536
2019-07-12,83.0,84.64277354495988,1.64277354495988
2021-07-28,70.0,93.21382515339042,23.213825153390417
2019-06-14,114.0,103.82936157421005,10.170638425789946
2019-07-03,89.0,85.23655709179167,3.763442908208333
2022-09-14,85.0,84.40378744686514,0.5962125531348619
2020-08-22,84.0,89.09759019279521,5.097590192795209
2022-08-03,71.0,77.38700449873645,6.387004498736445
2022-10-15,96.0,89.92131576289616,6.078684237103843
2018-08-17,92.0,94.47496013756634,2.4749601375663417
2018-12-30,73.0,77.5810521722028,4.581052172202803
2022-04-03,85.0,85.14427748757865,0.14427748757864833
2022-05-08,92.0,94.43921364173946,2.4392136417394568
2018-11-09,95.0,93.90152354051433,1.098476459485667
2020-10-10,95.0,94.64958579531874,0.3504142046812575
2021-07-20,83.0,84.3174093625258,1.3174093625257939
2020-02-13,82.0,83.58354396815841,1.5835439681584091
2022-09-11,90.0,89.17271293173852,0.8272870682614837
2022-01-19,93.0,90.53793225415397,2.462067745846028
2019-07-09,88.0,93.48217911878311,5.482179118783108
2018-04-29,101.0,97.76126990993743,3.2387300900625746
2022-07-18,81.0,85.61548333094056,4.615483330940563
2022-10-05,91.0,90.95269029595416,0.047309704045844114
2020-11-23,89.0,89.24608183509285,0.24608183509285197
2018-12-18,86.0,71.74202486346627,14.25797513653373
2022-03-10,92.0,91.62459634831461,0.3754036516853887
2018-06-24,87.0,89.1058145933884,2.105814593388402
2020-06-16,95.0,93.86110379479507,1.1388962052049294
2019-03-29,98.0,99.97563940230783,1.9756394023078343
2022-10-09,88.0,80.32056170537886,7.679438294621136
2022-05-15,118.0,99.25564928025568,18.744350719744318
2022-08-16,89.0,94.18690774425241,5.186907744252409
2020-10-19,91.0,91.48908604515628,0.4890860451562844
2022-01-17,87.0,85.78778252925252,1.2122174707474755
2018-04-02,82.0,83.6899205959039,1.6899205959038994
2018-05-23,106.0,103.14835437605512,2.8516456239448758
2020-06-03,94.0,82.19516280893922,11.804837191060784
2018-03-24,96.0,92.43518240102884,3.5648175989711604
2020-03-10,86.0,87.51041805285591,1.5104180528559112
2019-04-04,77.0,82.74994646596657,5.749946465966573
2019-06-21,91.0,92.00443173596753,1.004431735967529
2019-03-02,89.0,88.01048078373009,0.9895192162699118
2019-08-13,95.0,97.12302479735261,2.1230247973526133
2022-01-05,90.0,107.49913231758393,17.49913231758393
2019-02-16,77.0,80.31587706228004,3.3158770622800375
2020-09-20,97.0,85.93459174826569,11.065408251734311
2021-04-09,92.0,89.86952057401548,2.130479425984518
2020-10-06,91.0,100.49259456528029,9.492594565280285
2018-04-15,91.0,95.6662957943721,4.666295794372104
2020-05-27,115.0,105.92249750974759,9.077502490252414
2019-04-01,85.0,77.12194459914508,7.878055400854919
2020-05-15,107.0,94.6855177771513,12.314482222848696
2020-03-09,91.0,79.26824873460981,11.731751265390187
2020-08-22,89.0,90.0986374018496,1.0986374018496008
2022-10-23,93.0,90.93749211618551,2.06250788381449
2020-11-10,87.0,87.21570447048602,0.21570447048601693
2022-11-28,82.0,85.43129682615721,3.431296826157208
2022-10-17,96.0,94.34897775557883,1.6510222444211706
2020-10-24,99.0,95.39458178038842,3.605418219611579
2022-10-18,78.0,92.84958973626891,14.84958973626891
2020-01-26,90.0,88.34380142404717,1.6561985759528284
2019-11-30,80.0,83.41616275015171,3.416162750151713
2021-03-20,72.0,79.71986115442496,7.719861154424962
2021-03-09,86.0,86.8949682553522,0.8949682553521967
2022-01-25,64.0,84.36333555146369,20.363335551463692
2019-11-03,86.0,86.88936015755048,0.8893601575504846
2022-10-13,90.0,89.94786747972717,0.05213252027283488
2018-01-09,89.0,95.49232017051314,6.492320170513139
2019-07-04,94.0,93.79926748457645,0.20073251542355308
2022-05-23,91.0,97.71640759302439,6.716407593024385
2018-10-09,96.0,86.6113467022775,9.388653297722499
2018-07-04,100.0,91.34417033796468,8.655829662035316
2018-10-06,103.0,97.40893441510107,5.591065584898928
2019-10-15,86.0,88.28296671016798,2.282966710167983
2021-11-28,83.0,84.65648716133461,1.65648716133461
2018-04-02,69.0,78.76772645792897,9.767726457928973
2019-07-11,86.0,86.14678644032433,0.14678644032433397
2021-04-02,89.0,85.91954875675565,3.0804512432443545
2020-04-17,99.0,96.03998351442745,2.9600164855725524
2022-07-26,79.0,95.83099771356846,16.830997713568465
2022-03-28,85.0,87.70943791908805,2.709437919088046
2019-01-19,89.0,87.66650778966769,1.3334922103323095
2022-11-28,79.0,85.15510496623708,6.155104966237076
2022-11-25,84.0,85.36065848542066,1.3606584854206574
2022-02-08,89.0,85.78858839636199,3.2114116036380125
2018-08-19,101.0,98.22626392679271,2.7737360732072887
2021-12-13,81.0,82.23252649385118,1.2325264938511822
2020-10-29,91.0,85.87023073326657,5.129769266733433
2018-07-07,97.0,95.664480484802,1.3355195151980013
2020-01-09,93.0,92.07458081010799,0.9254191898920112
2019-11-26,85.0,86.7812767952687,1.7812767952686954
2018-06-21,104.0,100.46220140754596,3.5377985924540383
2022-10-28,91.0,89.98967395182035,1.0103260481796497
2021-11-23,77.0,81.99075960247049,4.99075960247049
2019-06-24,90.0,87.51463410070636,2.4853658992936403
2020-05-31,93.0,92.21464233383176,0.7853576661682382
2022-09-05,104.0,95.18870708519178,8.81129291480822
2018-03-27,106.0,93.8857474790742,12.114252520925803
2022-09-09,87.0,94.00942207010763,7.009422070107632
2019-10-20,90.0,90.90522170598771,0.9052217059877137
2019-04-03,71.0,78.05053667728582,7.05053667728582
2018-01-08,89.0,91.12737118590967,2.1273711859096665
2019-04-23,94.0,92.45345280363264,1.5465471963673565
2018-03-23,86.0,87.75986725380241,1.7598672538024118
2021-04-30,94.0,92.9386396783579,1.0613603216420984
2021-10-09,91.0,92.10152567887124,1.1015256788712406
2021-02-27,99.0,77.99497533676305,21.005024663236952
2021-04-25,96.0,94.52345248312187,1.476547516878128
2018-07-06,98.0,95.81240112136386,2.1875988786361376
2021-12-04,93.0,95.65206217455423,2.6520621745542314
2021-01-19,82.0,73.86219128148677,8.137808718513227
2021-09-20,100.0,86.02706796442209,13.972932035577912
2020-03-24,96.0,93.95588837689004,2.0441116231099556
2021-06-16,67.0,95.96928006927398,28.969280069273978
2020-03-28,90.0,90.07689778338006,0.07689778338006192
2020-07-16,93.0,92.8971731406763,0.10282685932369873
2020-12-12,81.0,83.90578238391404,2.905782383914044
2020-07-03,88.0,78.52460648749297,9.475393512507026
2019-02-28,101.0,94.69803054925222,6.301969450747777
2021-09-08,97.0,94.76077586864696,2.2392241313530405
2019-03-04,97.0,93.59374629200552,3.4062537079944804
2022-10-11,89.0,86.7217053268213,2.2782946731787064
2020-02-09,96.0,91.56679061781037,4.433209382189631
2021-11-21,83.0,85.35776657353425,2.3577665735342492
2021-05-04,106.0,92.75766690518228,13.242333094817724
2020-08-22,91.0,90.87221217712936,0.12778782287064416
2022-01-04,105.0,100.22784868432235,4.772151315677647
2022-10-09,86.0,86.20113286514572,0.20113286514572337
2022-05-08,95.0,94.85093601358916,0.1490639864108374
2018-05-24,98.0,94.9876705436584,3.012329456341604
2022-08-29,83.0,90.12648128844717,7.126481288447167
2022-05-12,89.0,88.68946146560822,0.3105385343917817
2020-11-11,86.0,87.44388968331795,1.4438896833179484
2020-12-22,80.0,82.87277991516245,2.872779915162454
2019-02-03,90.0,77.81677548154313,12.183224518456868
2019-02-21,75.0,80.34506383602967,5.3450638360296665
2020-12-30,71.0,87.69582159950711,16.695821599507113
2022-03-20,97.0,98.46718426751724,1.46718426751724
2020-05-10,96.0,90.71267935010573,5.287320649894269
2019-04-12,78.0,86.83598644795421,8.835986447954213
2019-01-15,77.0,87.45197156174405,10.451971561744045
2021-02-19,82.0,83.8379583945317,1.8379583945316966
2022-01-17,89.0,81.94703153424783,7.052968465752173
2019-01-26,71.0,73.94777721442985,2.9477772144298484
2019-12-26,50.0,77.61182926762054,27.611829267620536
2019-03-16,91.0,84.64676772372005,6.353232276279954
2020-03-17,94.0,91.91621859986691,2.083781400133091
2021-05-07,101.0,98.1988856729854,2.801114327014602
2021-08-29,74.0,89.54148786759362,15.541487867593617
2019-10-02,90.0,84.42510068236753,5.574899317632472
2022-12-24,60.0,70.00612380993297,10.006123809932973
2021-02-27,100.0,95.20876524437297,4.7912347556270305
2019-08-28,85.0,88.02721190024444,3.0272119002444384
2020-05-13,97.0,93.6161152982132,3.3838847017867977
2019-12-22,78.0,81.3003538366768,3.3003538366768055
2020-01-18,80.0,82.5258501042849,2.525850104284899
2020-06-28,84.0,87.95467906807681,3.954679068076814
