DATE,actual,predictions,diff
2022-01-11,91.0,86.60895261831763,4.39104738168237
2022-01-11,91.0,88.44579042215172,2.554209577848283
2022-01-11,91.0,88.8104546498604,2.1895453501395963
2022-01-11,91.0,88.83967440893834,2.160325591061664
2022-01-11,87.0,88.97047749863535,1.970477498635347
2022-01-11,87.0,87.85190212337817,0.8519021233781672
2022-01-11,85.0,88.05328832536279,3.053288325362786
2022-01-11,85.0,86.70738589578244,1.707385895782437
2022-01-11,85.0,86.47770429294592,1.4777042929459157
2022-01-11,85.0,86.39040308313108,1.3904030831310763
2022-01-11,86.0,86.12957828256685,0.1295782825668539
2022-01-11,90.0,86.20666118383689,3.7933388161631143
2022-01-11,64.0,86.92393192754338,22.92393192754338
2022-01-11,95.0,80.42571720671688,14.574282793283118
2022-01-11,90.0,87.2180162048716,2.781983795128397
2022-01-11,91.0,86.28820070593379,4.711799294066211
2022-01-11,93.0,87.06260330294354,5.937396697056457
2022-01-11,91.0,87.2782531199102,3.721746880089796
2022-01-11,88.0,87.02982544105811,0.970174558941892
2022-01-11,91.0,86.47113063906669,4.528869360933314
2022-01-11,89.0,87.19420845473712,1.8057915452628777
2022-01-11,89.0,86.75412118915777,2.2458788108422283
2022-01-11,98.0,86.82178131380321,11.178218686196786
2022-01-11,98.0,89.12975677052776,8.870243229472237
2022-01-11,84.0,89.47954496281544,5.479544962815439
2022-01-11,86.0,86.34175060201042,0.3417506020104213
2022-01-11,86.0,86.57570517858669,0.5757051785866878
2022-01-11,90.0,86.51212702563309,3.4878729743669084
2022-01-11,90.0,87.34854772924945,2.6514522707505535
2022-01-11,99.0,87.71825915896115,11.281740841038854
2022-01-11,84.0,89.4969795950687,5.496979595068694
2022-01-11,92.0,86.29030127801329,5.709698721986712
2022-01-11,97.0,88.00895272126013,8.99104727873987
2022-01-11,85.0,89.22040154682443,4.220401546824434
2022-01-11,96.0,87.26455550082507,8.735444499174932
2022-01-11,86.0,89.05577480190837,3.0557748019083704
2022-01-11,89.0,87.02367884034335,1.9763211596566492
2022-01-11,89.0,87.61050178653133,1.38949821346867
2022-01-11,83.0,87.57809086040088,4.578090860400877
2022-01-11,87.0,86.30684253388026,0.693157466119743
2022-01-11,87.0,87.02418617655715,0.024186176557151384
2022-01-11,86.0,87.05039480980354,1.0503948098035352
2022-01-11,86.0,88.06279901349896,2.06279901349896
2022-01-11,90.0,86.72279088594948,3.277209114050521
2022-01-11,88.0,88.4304959863535,0.43049598635350605
2022-01-11,77.0,87.63452169999731,10.634521699997308
2022-01-11,86.0,84.64814032597005,1.3518596740299529
2022-01-11,95.0,86.48710174650074,8.512898253499259
2022-01-11,94.0,88.51256586991636,5.487434130083642
2022-01-11,94.0,89.25483745811614,4.745162541883857
2022-01-11,94.0,88.58874894044281,5.411251059557188
2022-01-11,94.0,88.46418203132185,5.5358179686781455
2022-01-11,85.0,88.62838371303862,3.628383713038616
2022-01-11,88.0,86.63865501481503,1.3613449851849708
2022-01-11,95.0,87.82726459722363,7.172735402776368
2022-01-11,84.0,88.85436143789558,4.854361437895577
2022-01-11,85.0,88.4703404628254,3.470340462825405
2022-01-11,86.0,86.58635789416581,0.5863578941658147
2022-01-11,86.0,87.53238862343301,1.5323886234330075
2022-01-11,86.0,86.72910074941487,0.7291007494148687
2022-01-11,87.0,86.6849720389838,0.3150279610161988
2022-01-11,87.0,86.87489406329786,0.1251059367021412
2022-01-11,87.0,87.02706279751548,0.027062797515483794
2022-01-11,90.0,87.05455234044692,2.945447659553082
2022-01-11,81.0,87.49463279604802,6.494632796048023
2022-01-11,92.0,85.94480041983782,6.055199580162181
2022-01-11,88.0,87.95936449425317,0.04063550574683461
2022-01-11,86.0,87.01837848654993,1.0183784865499348
2022-01-11,86.0,86.60552862858533,0.6055286285853327
2022-01-11,86.0,86.89853606326567,0.8985360632656665
2022-01-11,86.0,86.87352915029165,0.8735291502916454
2022-01-11,91.0,86.84920868265111,4.15079131734889
2022-01-11,93.0,87.84693569375983,5.153064306240168
2022-01-11,94.0,87.99301668676901,6.0069833132309896
2022-01-11,93.0,88.4426516750671,4.557348324932903
2022-01-11,87.0,88.54174613017882,1.5417461301788222
2022-01-11,80.0,86.86037932587809,6.860379325878085
2022-01-11,87.0,85.3206291472913,1.6793708527087006
2022-01-11,87.0,86.79407441639171,0.20592558360829116
2022-01-11,91.0,86.75934829078034,4.240651709219662
2022-01-11,71.0,87.73559809221504,16.735598092215042
2022-01-11,96.0,83.23765998116622,12.762340018833783
2022-01-11,89.0,88.75821673401988,0.2417832659801178
2022-01-11,97.0,88.13902497631781,8.860975023682187
2022-01-11,89.0,88.77968910617517,0.2203108938248306
2022-01-11,90.0,87.30856667833356,2.6914333216664375
2022-01-11,98.0,87.51268157019184,10.487318429808155
2022-01-11,98.0,89.08304742194977,8.916952578050228
2022-01-11,91.0,89.46180768543549,1.5381923145645118
2022-01-11,86.0,87.7901544645891,1.7901544645890937
2022-01-11,92.0,86.73571057779048,5.264289422209515
2022-01-11,91.0,87.98719167116816,3.012808328831838
2022-01-11,91.0,87.79644367801235,3.203556321987648
2022-01-11,91.0,87.88674344585593,3.1132565541440727
2022-01-11,88.0,87.83235156607712,0.16764843392287787
2022-01-11,88.0,87.21993632060763,0.7800636793923701
2022-01-11,81.0,87.212650566116,6.212650566115997
2022-01-11,85.0,85.8024064988532,0.8024064988532018
2022-01-11,85.0,86.56033589135625,1.560335891356246
2022-01-11,86.0,86.55099810764942,0.5509981076494199
2022-01-11,72.0,88.2221180222768,16.222118022276803
2022-01-11,85.0,83.67622744838378,1.3237725516162158
2022-01-11,96.0,86.69438037167407,9.305619628325928
2022-01-11,83.0,88.61636194246331,5.616361942463314
2022-01-11,87.0,88.21187905224957,1.2118790522495715
2022-01-11,87.0,86.82297840539103,0.1770215946089735
2022-01-11,90.0,87.11822778177314,2.881772218226857
2022-01-11,90.0,87.35807351049166,2.641926489508336
2022-01-11,90.0,87.39060812937409,2.609391870625913
2022-01-11,86.0,87.40204560555193,1.4020456055519332
2022-01-11,94.0,86.61413137381456,7.385868626185442
2022-01-11,87.0,88.22237343338458,1.2223734333845755
2022-01-11,90.0,86.76804011372512,3.231959886274879
2022-01-11,91.0,87.56243050732218,3.4375694926778237
2022-01-11,91.0,87.97854360252148,3.0214563974785165
2022-01-11,88.0,87.73888208387595,0.26111791612405
2022-01-11,85.0,87.52527590034337,2.525275900343374
2022-01-11,85.0,86.3654672889604,1.365467288960403
2022-01-11,85.0,87.02462339337977,2.0246233933797697
2022-01-11,85.0,86.37058978796253,1.3705897879625297
2022-01-11,91.0,86.90004551157413,4.099954488425865
2022-01-11,81.0,87.84978571949918,6.849785719499181
2022-01-11,90.0,86.9166486666297,3.0833513333703024
2022-01-11,67.0,87.3046247997217,20.304624799721694
2022-01-11,87.0,82.38525447137135,4.614745528628646
2022-01-11,86.0,86.55193616474206,0.5519361647420595
2022-01-11,86.0,86.35271246890233,0.3527124689023253
2022-01-11,89.0,86.46460324611802,2.535396753881983
2022-02-11,89.0,88.06256347300356,0.9374365269964358
2022-02-11,99.0,88.31464281847843,10.685357181521567
2022-02-11,99.0,92.4521134589653,6.5478865410347
2022-02-11,97.0,93.62325063674967,3.376749363250326
2022-02-11,86.0,93.68086909204395,7.680869092043949
2022-02-11,91.0,90.47033115734932,0.529668842650679
2022-02-11,91.0,91.709092752327,0.7090927523269954
2022-02-11,91.0,91.5448939066047,0.5448939066046989
2022-02-11,91.0,91.11207886746551,0.1120788674655131
2022-02-11,91.0,91.06081558200516,0.06081558200516213
2022-02-11,88.0,90.97689141610708,2.9768914161070796
2022-02-11,93.0,90.17862146808504,2.8213785319149594
2022-02-11,93.0,90.96034709221655,2.0396529077834487
2022-02-11,96.0,93.73239270297631,2.2676072970236874
2022-02-11,90.0,92.06031960507347,2.060319605073474
2022-02-11,92.0,90.5210384516631,1.4789615483368976
2022-02-11,91.0,90.9084509099583,0.09154909004169554
2022-02-11,91.0,90.64271218072439,0.35728781927561215
2022-02-11,88.0,90.62134208602785,2.621342086027852
2022-02-11,93.0,89.93037695221157,3.0696230477884257
2022-02-11,88.0,90.99735449068154,2.997354490681545
2022-02-11,89.0,89.78094629678456,0.7809462967845633
2022-02-11,98.0,90.03441209923814,7.965587900761861
2022-02-11,98.0,92.01971359787909,5.98028640212091
2022-02-11,87.0,92.25290354677162,5.25290354677162
